author_link,author_name,average_rating,kindle_price,link,n_pages,rating_count,review_count,title
https://www.goodreads.com/author/show/603133.Les_Giblin,Les Giblin,4.26,Kindle $9.99,https://www.goodreads.com/book/show/320817.How_to_Have_Confidence_and_Power_in_Dealing_with_People,"192 pages, Paperback","13,232",226,How to Have Confidence and Power in Dealing with People
https://www.goodreads.com/author/show/1439.Malcolm_Gladwell,Malcolm Gladwell,4.19,Kindle $12.99,https://www.goodreads.com/book/show/3228917-outliers,"309 pages, Hardcover","736,699","31,170",Outliers: The Story of Success
https://www.goodreads.com/author/show/16203629.Nadine_Burke_Harris,Nadine Burke Harris,4.48,Kindle $2.99,https://www.goodreads.com/book/show/33413909-the-deepest-well,"272 pages, Hardcover","7,612",887,The Deepest Well: Healing the Long-Term Effects of Childhood Adversity
https://www.goodreads.com/author/show/101301.Tara_Brach,Tara Brach,4.16,Kindle $14.99,https://www.goodreads.com/book/show/173666.Radical_Acceptance,"333 pages, Paperback","25,507","1,557",Radical Acceptance: Embracing Your Life With the Heart of a Buddha
https://www.goodreads.com/author/show/8284103.Shawn_Stevenson,Shawn Stevenson,3.95,Kindle $11.99,https://www.goodreads.com/book/show/26114128-sleep-smarter,"288 pages, Hardcover","7,715",750,"Sleep Smarter: 21 Essential Strategies to Sleep Your Way to A Better Body, Better Health, and Bigger Success"
https://www.goodreads.com/author/show/138207.Deepak_Chopra,Deepak Chopra,4.15,Kindle $7.95,https://www.goodreads.com/book/show/773038.The_Seven_Spiritual_Laws_of_Success,"115 pages, Hardcover","70,282","2,188",The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams
https://www.goodreads.com/author/show/105972.Nicholas_Boothman,Nicholas Boothman,3.67,Kindle $9.99,https://www.goodreads.com/book/show/181727.How_to_Make_People_Like_You_in_90_Seconds_or_Less,"160 pages, Hardcover","6,784",388,How to Make People Like You in 90 Seconds or Less
https://www.goodreads.com/author/show/530824.Michael_Hyatt,Michael Hyatt,3.87,Kindle $12.21,https://www.goodreads.com/book/show/26266675-living-forward,"208 pages, Hardcover","5,296",478,Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want
https://www.goodreads.com/author/show/282885.Jordan_B_Peterson,Jordan B. Peterson,3.93,Kindle $16.99,https://www.goodreads.com/book/show/30257963-12-rules-for-life,"409 pages, Hardcover","194,039","15,006",12 Rules for Life: An Antidote to Chaos
https://www.goodreads.com/author/show/44526.Dave_Ramsey,Dave Ramsey,4.23,,https://www.goodreads.com/book/show/78427.The_Total_Money_Makeover,"229 pages, Hardcover","85,991","6,425",The Total Money Makeover: A Proven Plan for Financial Fitness
https://www.goodreads.com/author/show/30278.Esther_Hicks,Esther Hicks,4.12,Kindle $9.99,https://www.goodreads.com/book/show/343614.The_Law_of_Attraction,"205 pages, Hardcover","21,886",629,The Law of Attraction: The Basics of the Teachings of Abraham
https://www.goodreads.com/author/show/24678.Robin_S_Sharma,Robin S. Sharma,3.79,,https://www.goodreads.com/book/show/37502596-the-5-am-club,"336 pages, ebook","70,391","6,538",The 5 AM Club: Own Your Morning. Elevate Your Life
https://www.goodreads.com/author/show/16967485.Cait_Flanders,Cait Flanders,3.48,Kindle $1.99,https://www.goodreads.com/book/show/35488858-the-year-of-less,"189 pages, Hardcover","46,690","5,369","The Year of Less: How I Stopped Shopping, Gave Away My Belongings, and Discovered Life Is Worth More Than Anything You Can Buy in a Store"
https://www.goodreads.com/author/show/618.Leil_Lowndes,Leil Lowndes,3.72,Kindle $8.59,https://www.goodreads.com/book/show/35210.How_to_Talk_to_Anyone,"345 pages, ebook","29,894","1,759",How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships
https://www.goodreads.com/author/show/201386.Lori_Gottlieb,Lori Gottlieb,4.38,Kindle $11.99,https://www.goodreads.com/book/show/37570546-maybe-you-should-talk-to-someone,"415 pages, Hardcover","275,384","24,254",Maybe You Should Talk to Someone
https://www.goodreads.com/author/show/865.Robert_Greene,Robert Greene,3.99,Kindle $17.99,https://www.goodreads.com/book/show/20995.The_Art_of_Seduction,"466 pages, Paperback","28,421","2,016",The Art of Seduction
https://www.goodreads.com/author/show/1538.Stephen_R_Covey,Stephen R. Covey,4.12,,https://www.goodreads.com/book/show/783128.The_7_Habits_of_Highly_Effective_Families,"390 pages, Paperback","10,916",403,The 7 Habits of Highly Effective Families: Creating a Nurturing Family in a Turbulent World
https://www.goodreads.com/author/show/4370454.Guy_Winch,Guy Winch,3.85,Kindle $8.99,https://www.goodreads.com/book/show/16158512-emotional-first-aid,"304 pages, Hardcover","3,842",310,"Emotional First Aid: Practical Strategies for Treating Failure, Rejection, Guilt, and Other Everyday Psychological Injuries"
https://www.goodreads.com/author/show/1539.Dan_Millman,Dan Millman,4.13,Kindle $9.32,https://www.goodreads.com/book/show/2255.Way_of_the_Peaceful_Warrior,"217 pages, Paperback","51,953","2,357",Way of the Peaceful Warrior: A Book That Changes Lives
https://www.goodreads.com/author/show/788461.Dan_Ariely,Dan Ariely,4.12,,https://www.goodreads.com/book/show/1713426.Predictably_Irrational,"247 pages, Hardcover","119,784","6,386",Predictably Irrational: The Hidden Forces That Shape Our Decisions
https://www.goodreads.com/author/show/22033.Brian_Tracy,Brian Tracy,3.87,,https://www.goodreads.com/book/show/95887.Eat_That_Frog_,"128 pages, Paperback","67,893","5,535",Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time
https://www.goodreads.com/author/show/7113.Anne_Lamott,Anne Lamott,4.23,,https://www.goodreads.com/book/show/12543.Bird_by_Bird,"237 pages, Paperback","96,111","9,508",Bird by Bird
https://www.goodreads.com/author/show/1439.Malcolm_Gladwell,Malcolm Gladwell,3.96,Kindle $11.99,https://www.goodreads.com/book/show/15751404-david-and-goliath,"305 pages, Hardcover","174,932","11,074","David and Goliath: Underdogs, Misfits, and the Art of Battling Giants"
https://www.goodreads.com/author/show/2121.Michael_Pollan,Michael Pollan,4.26,Kindle $14.99,https://www.goodreads.com/book/show/36613747-how-to-change-your-mind,"480 pages, Hardcover","68,963","6,328","How to Change Your Mind: What the New Science of Psychedelics Teaches Us About Consciousness, Dying, Addiction, Depression, and Transcendence"
https://www.goodreads.com/author/show/65158.J_Mark_G_Williams,J. Mark G. Williams,3.99,Kindle $12.99,https://www.goodreads.com/book/show/11350120-mindfulness,"288 pages, Hardcover","12,467",653,Mindfulness: An Eight-Week Plan for Finding Peace in a Frantic World
https://www.goodreads.com/author/show/9074.Thich_Nhat_Hanh,Thich Nhat Hanh,4.30,,https://www.goodreads.com/book/show/14572.Peace_Is_Every_Step,"134 pages, Paperback","39,367","2,133",Peace Is Every Step: The Path of Mindfulness in Everyday Life
https://www.goodreads.com/author/show/26180.Harold_S_Kushner,Harold S. Kushner,4.01,Kindle $11.99,https://www.goodreads.com/book/show/46676.When_Bad_Things_Happen_to_Good_People,"176 pages, Paperback","17,801","1,042",When Bad Things Happen to Good People
https://www.goodreads.com/author/show/4040962.Greg_McKeown,Greg McKeown,4.07,Kindle $14.99,https://www.goodreads.com/book/show/18077875-essentialism,"260 pages, Hardcover","99,701","10,656",Essentialism: The Disciplined Pursuit of Less
https://www.goodreads.com/author/show/65492.Gay_Hendricks,Gay Hendricks,3.99,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/6391876-the-big-leap,"224 pages, hardcover","15,239","1,137",The Big Leap: Conquer Your Hidden Fear and Take Life to the Next Level
https://www.goodreads.com/author/show/57795.Richard_Wiseman,Richard Wiseman,3.79,Kindle $11.99,https://www.goodreads.com/book/show/6340948-59-seconds,"256 pages, Paperback","10,262",729,"59 Seconds: Think a Little, Change a Lot"
https://www.goodreads.com/author/show/8750.Jon_Kabat_Zinn,Jon Kabat-Zinn,4.13,Kindle $14.99,https://www.goodreads.com/book/show/41016873-full-catastrophe-living,"722 pages, Kindle Edition","14,375",813,"Full Catastrophe Living: Using the Wisdom of Your Body and Mind to Face Stress, Pain, and Illness"
https://www.goodreads.com/author/show/114558.Rory_Freedman,Rory Freedman,3.35,Kindle $9.99,https://www.goodreads.com/book/show/196613.Skinny_Bitch,"224 pages, Paperback","32,587","4,208","Skinny Bitch: A No-Nonsense, Tough-Love Guide for Savvy Girls Who Want to Stop Eating Crap and Start Looking Fabulous!"
https://www.goodreads.com/author/show/695505.Rolf_Dobelli,Rolf Dobelli,3.85,Kindle $12.99,https://www.goodreads.com/book/show/16248196-the-art-of-thinking-clearly,"384 pages, Hardcover","32,515","3,082",The Art of Thinking Clearly
https://www.goodreads.com/author/show/147891.Cal_Newport,Cal Newport,4.05,Kindle $9.99,https://www.goodreads.com/book/show/253203.How_to_Become_a_Straight_A_Student,"217 pages, Paperback","9,510",862,How to Become a Straight-A Student
https://www.goodreads.com/author/show/19753.Og_Mandino,Og Mandino,4.20,Kindle $8.99,https://www.goodreads.com/book/show/356896.The_Greatest_Salesman_in_the_World,"128 pages, Mass Market Paperback","61,976","2,136",The Greatest Salesman in the World
https://www.goodreads.com/author/show/68.John_C_Maxwell,John C. Maxwell,4.17,Kindle $12.99,https://www.goodreads.com/book/show/628070.Failing_Forward,"209 pages, Hardcover","11,122",627,Failing Forward: Turning Mistakes Into Stepping Stones for Success
https://www.goodreads.com/author/show/17099759.Glennon_Doyle,Glennon Doyle,4.00,Kindle $14.99,https://www.goodreads.com/book/show/52129515-untamed,"333 pages, Hardcover","384,164","30,882",Untamed
https://www.goodreads.com/author/show/5525291.Chris_Voss,Chris Voss,4.37,Kindle $21.99,https://www.goodreads.com/book/show/26156469-never-split-the-difference,"274 pages, Hardcover","133,318","8,410",Never Split the Difference: Negotiating As If Your Life Depended On It
https://www.goodreads.com/author/show/43446.Edward_B_Burger,Edward B. Burger,4.00,Kindle $9.99,https://www.goodreads.com/book/show/14891980-the-5-elements-of-effective-thinking,"157 pages, Hardcover","7,554",585,The 5 Elements of Effective Thinking
https://www.goodreads.com/author/show/5289593.Ray_Dalio,Ray Dalio,4.12,Kindle $14.99,https://www.goodreads.com/book/show/34536488-principles,"592 pages, Audio CD","52,443","3,215",Principles: Life and Work
https://www.goodreads.com/author/show/425914.Shauna_Niequist,Shauna Niequist,3.83,Kindle $13.99,https://www.goodreads.com/book/show/27840585-present-over-perfect,"240 pages, Hardcover","55,363","4,300","Present Over Perfect: Leaving Behind Frantic for a Simpler, More Soulful Way of Living"
https://www.goodreads.com/author/show/11679.Elizabeth_Gilbert,Elizabeth Gilbert,3.95,Kindle $13.99,https://www.goodreads.com/book/show/24453082-big-magic,"276 pages, Hardcover","198,322","15,866",Big Magic: Creative Living Beyond Fear
https://www.goodreads.com/author/show/3314.Arnold_Bennett,Arnold Bennett,3.63,Kindle $2.99,https://www.goodreads.com/book/show/4855.How_to_Live_on_24_Hours_a_Day,"92 pages, Paperback","7,917",912,How to Live on 24 Hours a Day
https://www.goodreads.com/author/show/4175328.Glennon_Doyle_Melton,Glennon Doyle Melton,4.08,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/31845516-love-warrior,"272 pages, Hardcover","68,159","6,082",Love Warrior
https://www.goodreads.com/author/show/211224.Carmine_Gallo,Carmine Gallo,3.88,Kindle $11.99,https://www.goodreads.com/book/show/17910144-talk-like-ted,"363 pages, Hardcover","17,278","1,507",Talk Like TED: The 9 Public-Speaking Secrets of the World's Top Minds
https://www.goodreads.com/author/show/2985039.Austin_Kleon,Austin Kleon,3.96,Kindle $9.99,https://www.goodreads.com/book/show/13099738-steal-like-an-artist,"160 pages, Paperback","272,640","8,308",Steal Like an Artist: 10 Things Nobody Told You About Being Creative
https://www.goodreads.com/author/show/287960.Randy_Pausch,Randy Pausch,4.26,Kindle $10.99,https://www.goodreads.com/book/show/40611510-the-last-lecture,"217 pages, Kindle Edition","334,986","18,924",The Last Lecture
https://www.goodreads.com/author/show/17977069.David_Goggins,David Goggins,4.36,Kindle $9.99,https://www.goodreads.com/book/show/41721428-can-t-hurt-me,"366 pages, Kindle Edition","177,812","11,232",Can't Hurt Me: Master Your Mind and Defy the Odds
https://www.goodreads.com/author/show/46786.George_Leonard,George Leonard,4.11,Kindle $13.99,https://www.goodreads.com/book/show/81940.Mastery,"176 pages, Paperback","8,870",607,Mastery: The Keys to Success and Long-Term Fulfillment
https://www.goodreads.com/author/show/15508.Iyanla_Vanzant,Iyanla Vanzant,4.12,Kindle $14.99,https://www.goodreads.com/book/show/285070.In_the_Meantime,"326 pages, Paperback","9,465",362,In the Meantime: Finding Yourself and the Love You Want
https://www.goodreads.com/author/show/600.Robert_T_Kiyosaki,Robert T. Kiyosaki,4.14,Kindle $9.99,https://www.goodreads.com/book/show/81922.Rich_Dad_s_Cashflow_Quadrant,"376 pages, Paperback","52,175","1,731",Rich Dad's Cashflow Quadrant: Rich Dad's Guide to Financial Freedom
https://www.goodreads.com/author/show/162578.Bren_Brown,Brené Brown,4.29,Kindle $13.99,https://www.goodreads.com/book/show/13588356-daring-greatly,"287 pages, Hardcover","195,790","12,228","Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead"
https://www.goodreads.com/author/show/62709.Dennis_Greenberger,Dennis Greenberger,3.94,Kindle $14.55,https://www.goodreads.com/book/show/108380.Mind_Over_Mood,"243 pages, Paperback","4,700",241,Mind Over Mood: Change How You Feel By Changing the Way You Think
https://www.goodreads.com/author/show/27082.Arianna_Huffington,Arianna Huffington,3.69,Kindle $13.99,https://www.goodreads.com/book/show/18594634-thrive,"352 pages, Hardcover","17,651","1,450","Thrive: The Third Metric to Redefining Success and Creating a Life of Well-Being, Wisdom, and Wonder"
https://www.goodreads.com/author/show/3252390.Gabrielle_Bernstein,Gabrielle Bernstein,4.00,Kindle $9.99,https://www.goodreads.com/book/show/28956892-the-universe-has-your-back,"200 pages, Hardcover","21,462","1,344",The Universe Has Your Back: Transform Fear to Faith
https://www.goodreads.com/author/show/15409785.Haemin_Sunim,Haemin Sunim,4.06,Kindle $13.99,https://www.goodreads.com/book/show/30780006-the-things-you-can-see-only-when-you-slow-down,"288 pages, Hardcover","29,999","3,329",The Things You Can See Only When You Slow Down: How to Be Calm in a Busy World
https://www.goodreads.com/author/show/4402.Miguel_Ruiz,Miguel Ruiz,4.18,Kindle $7.74,https://www.goodreads.com/book/show/6596.The_Four_Agreements,"152 pages, Hardcover","340,507","18,472",The Four Agreements
https://www.goodreads.com/author/show/12120.Martha_N_Beck,Martha N. Beck,4.01,Kindle $11.99,https://www.goodreads.com/book/show/66140.Finding_Your_Own_North_Star,"380 pages, Paperback","7,088",390,Finding Your Own North Star: Claiming the Life You Were Meant to Live
https://www.goodreads.com/author/show/162578.Bren_Brown,Brené Brown,4.60,,https://www.goodreads.com/book/show/23500254-the-power-of-vulnerability,"1 pages, Audible Audio","24,097","1,947","The Power of Vulnerability: Teachings of Authenticity, Connections and Courage"
https://www.goodreads.com/author/show/22033.Brian_Tracy,Brian Tracy,4.12,Kindle $14.99,https://www.goodreads.com/book/show/115613.Maximum_Achievement,"352 pages, Paperback","5,132",194,Maximum Achievement: Strategies and Skills That Will Unlock Your Hidden Powers to Succeed
https://www.goodreads.com/author/show/18069689.Chris_Bailey,Chris   Bailey,3.95,Kindle $13.99,https://www.goodreads.com/book/show/25733994-the-productivity-project,"304 pages, Hardcover","8,326",752,"The Productivity Project: Accomplishing More by Managing Your Time, Attention, and Energy"
https://www.goodreads.com/author/show/6547946.Tom_Rath,Tom Rath,3.56,Kindle $12.34,https://www.goodreads.com/book/show/17465697-eat-move-sleep,"246 pages, Hardcover","7,216",898,Eat Move Sleep: How Small Choices Lead to Big Changes
https://www.goodreads.com/author/show/5725556.Lin_Manuel_Miranda,Lin-Manuel Miranda,4.28,Kindle $13.99,https://www.goodreads.com/book/show/40854717-gmorning-gnight,"224 pages, Kindle Edition","24,017","3,546","Gmorning, Gnight!: Little Pep Talks for Me & You"
https://www.goodreads.com/author/show/3518.Oprah_Winfrey,Oprah Winfrey,4.14,Kindle $13.99,https://www.goodreads.com/book/show/21531503-what-i-know-for-sure,"228 pages, Hardcover","40,959","3,823",What I Know for Sure
https://www.goodreads.com/author/show/7078491.Andrea_Owen,Andrea Owen,3.63,Kindle $11.99,https://www.goodreads.com/book/show/35099719-how-to-stop-feeling-like-sh-t,"224 pages, Paperback","5,180",427,How to Stop Feeling Like Sh*t: 14 Habits that Are Holding You Back from Happiness
https://www.goodreads.com/author/show/22033.Brian_Tracy,Brian Tracy,4.25,,https://www.goodreads.com/book/show/113935.Goals_,"291 pages, Paperback","14,648",492,Goals!: How to Get Everything You Want Faster Than You Ever Thought Possible
https://www.goodreads.com/author/show/829.Daniel_Goleman,Daniel Goleman,3.56,Kindle $13.49,https://www.goodreads.com/book/show/17349126-focus,"320 pages, Hardcover","12,815","1,165",Focus: The Hidden Driver of Excellence
https://www.goodreads.com/author/show/1792.Clayton_M_Christensen,Clayton M. Christensen,4.06,,https://www.goodreads.com/book/show/13425570-how-will-you-measure-your-life,"240 pages, ebook","33,021","2,969",How Will You Measure Your Life?
https://www.goodreads.com/author/show/1045056.Sonja_Lyubomirsky,Sonja Lyubomirsky,3.90,Kindle $12.99,https://www.goodreads.com/book/show/2326098.The_How_of_Happiness,"384 pages, Hardcover","9,458",517,The How of Happiness: A Scientific Approach to Getting the Life You Want
https://www.goodreads.com/author/show/25840.Sherry_Argov,Sherry Argov,3.86,,https://www.goodreads.com/book/show/9201647-why-men-love-bitches,"288 pages, ebook","50,651","3,154",Why Men Love Bitches
https://www.goodreads.com/author/show/2960.Wayne_W_Dyer,Wayne W. Dyer,4.10,Kindle $9.99,https://www.goodreads.com/book/show/6294709-excuses-begone,"288 pages, Hardcover","8,976",351,Excuses Begone!
https://www.goodreads.com/author/show/6842.Greg_Behrendt,Greg Behrendt,3.66,Kindle $12.99,https://www.goodreads.com/book/show/10412.He_s_Just_Not_That_Into_You,"208 pages, Hardcover","65,193","3,670",He's Just Not That Into You: The No-Excuses Truth to Understanding Guys
https://www.goodreads.com/author/show/21246.Gretchen_Rubin,Gretchen Rubin,3.64,Kindle $7.99,https://www.goodreads.com/book/show/6398634-the-happiness-project,"301 pages, Hardcover","166,515","13,894","The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun"
https://www.goodreads.com/author/show/53.Heidi_Murkoff,Heidi Murkoff,3.79,,https://www.goodreads.com/book/show/174703.What_to_Expect_When_You_re_Expecting,"597 pages, Paperback","54,250","3,235",What to Expect When You're Expecting
https://www.goodreads.com/author/show/9074.Thich_Nhat_Hanh,Thich Nhat Hanh,4.19,Kindle $8.99,https://www.goodreads.com/book/show/95747.The_Miracle_of_Mindfulness,"140 pages, Paperback","32,674","1,692",The Miracle of Mindfulness: An Introduction to the Practice of Meditation
https://www.goodreads.com/author/show/4402.Miguel_Ruiz,Miguel Ruiz,4.10,Kindle $7.99,https://www.goodreads.com/book/show/6979404-the-fifth-agreement,"248 pages, Hardcover","13,579",762,The fifth agreement
https://www.goodreads.com/author/show/210456.Timothy_Ferriss,Timothy Ferriss,4.07,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/36200111-tribe-of-mentors,"561 pages, Kindle Edition","15,684","1,116",Tribe Of Mentors: Short Life Advice from the Best in the World
https://www.goodreads.com/author/show/2985039.Austin_Kleon,Austin Kleon,4.12,Kindle $9.99,https://www.goodreads.com/book/show/18290401-show-your-work,"215 pages, Paperback","46,983","3,614",Show Your Work!: 10 Ways to Share Your Creativity and Get Discovered
https://www.goodreads.com/author/show/90212.Maxwell_Maltz,Maxwell Maltz,4.24,Kindle $4.99,https://www.goodreads.com/book/show/155981.Psycho_Cybernetics_A_New_Way_to_Get_More_Living_Out_of_Life,"288 pages, Mass Market Paperback","22,641","1,008","Psycho-Cybernetics, A New Way to Get More Living Out of Life"
https://www.goodreads.com/author/show/1439.Malcolm_Gladwell,Malcolm Gladwell,4.00,Kindle $11.99,https://www.goodreads.com/book/show/2612.The_Tipping_Point,"301 pages, Paperback","789,791","15,601",The Tipping Point: How Little Things Can Make a Big Difference
https://www.goodreads.com/author/show/68.John_C_Maxwell,John C. Maxwell,4.15,Kindle $17.99,https://www.goodreads.com/book/show/815716.The_21_Irrefutable_Laws_of_Leadership,"160 pages, Hardcover","50,690","1,523",The 21 Irrefutable Laws of Leadership: Follow Them and People Will Follow You
https://www.goodreads.com/author/show/6583155.Adam_M_Grant,Adam M. Grant,3.96,Kindle $14.99,https://www.goodreads.com/book/show/25614523-originals,"326 pages, Hardcover","49,704","3,301",Originals: How Non-Conformists Move the World
https://www.goodreads.com/author/show/724482.Walter_Mischel,Walter Mischel,3.72,Kindle $11.99,https://www.goodreads.com/book/show/20454074-the-marshmallow-test,"336 pages, Hardcover","8,472",744,The Marshmallow Test: Mastering Self-Control
https://www.goodreads.com/author/show/7118701.Susan_David,Susan  David,3.99,Kindle $16.99,https://www.goodreads.com/book/show/27209485-emotional-agility,"288 pages, Hardcover","11,043",922,"Emotional Agility: Get Unstuck, Embrace Change, and Thrive in Work and Life"
https://www.goodreads.com/author/show/4215735.Martin_E_P_Seligman,Martin E.P. Seligman,3.91,Kindle $14.99,https://www.goodreads.com/book/show/28012.Authentic_Happiness,"336 pages, Paperback","11,662",496,Authentic Happiness: Using the New Positive Psychology to Realize Your Potential for Lasting Fulfillment
https://www.goodreads.com/author/show/9802136.Aziz_Ansari,Aziz Ansari,3.81,Kindle $14.99,https://www.goodreads.com/book/show/23453112-modern-romance,"279 pages, Hardcover","183,345","13,766",Modern Romance
https://www.goodreads.com/author/show/241262.Neil_A_Fiore,Neil A. Fiore,3.87,Kindle $9.99,https://www.goodreads.com/book/show/95708.The_Now_Habit,"206 pages, Paperback","15,967",775,The Now Habit: A Strategic Program for Overcoming Procrastination and Enjoying Guilt-Free Play
https://www.goodreads.com/author/show/8393532.Jia_Jiang,Jia Jiang,4.01,Kindle $6.99,https://www.goodreads.com/book/show/22747928-rejection-proof,"240 pages, Hardcover","6,166",683,Rejection Proof: How I Beat Fear and Became Invincible Through 100 Days of Rejection
https://www.goodreads.com/author/show/18801635.Steve_Peters,Steve   Peters,3.99,Kindle $10.99,https://www.goodreads.com/book/show/12228097-chimp-paradox,"346 pages, Paperback","18,061","1,066",Chimp Paradox: How Our Impulses and Emotions Can Determine Success and Happiness and How We Can Control Them
https://www.goodreads.com/author/show/43940.Ken_Robinson,Ken Robinson,3.86,Kindle $14.99,https://www.goodreads.com/book/show/4224060-the-element,"288 pages, Hardcover","17,524","1,704",The Element: How Finding Your Passion Changes Everything
https://www.goodreads.com/author/show/162578.Bren_Brown,Brené Brown,4.19,Kindle $13.99,https://www.goodreads.com/book/show/40109367-dare-to-lead,"332 pages, ebook","91,141","5,796",Dare to Lead
https://www.goodreads.com/author/show/17297.Marianne_Williamson,Marianne Williamson,4.26,,https://www.goodreads.com/book/show/845977.A_Return_to_Love,"336 pages, Paperback","32,768","1,306","A Return to Love: Reflections on the Principles of ""A Course in Miracles"""
https://www.goodreads.com/author/show/65483.Richard_H_Thaler,Richard H. Thaler,3.84,,https://www.goodreads.com/book/show/3450744-nudge,"260 pages, Paperback","82,279","4,233","Nudge: Improving Decisions About Health, Wealth, and Happiness"
https://www.goodreads.com/author/show/72401.Daniel_Kahneman,Daniel Kahneman,4.18,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/11468377-thinking-fast-and-slow,"499 pages, Hardcover","455,920","15,599","Thinking, Fast and Slow"
https://www.goodreads.com/author/show/3158574.Simon_Sinek,Simon Sinek,4.11,Kindle $4.99,https://www.goodreads.com/book/show/16144853-leaders-eat-last,"350 pages, Hardcover","47,041","3,216",Leaders Eat Last
https://www.goodreads.com/author/show/69435.Po_Bronson,Po Bronson,3.67,Kindle $8.99,https://www.goodreads.com/book/show/163365.What_Should_I_Do_with_My_Life_,"436 pages, Mass Market Paperback","8,295",621,What Should I Do with My Life?: The True Story of People Who Answered the Ultimate Question
https://www.goodreads.com/author/show/15427.Esther_Perel,Esther Perel,4.17,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/27485.Mating_in_Captivity,"272 pages, Hardcover","34,219","2,643",Mating in Captivity: Reconciling the Erotic and the Domestic
https://www.goodreads.com/author/show/31944.Barbara_Sher,Barbara Sher,3.96,Kindle $11.99,https://www.goodreads.com/book/show/287818.Refuse_to_Choose_,"288 pages, Paperback","4,342",329,"Refuse to Choose!: Use All of Your Interests, Passions, and Hobbies to Create the Life and Career of Your Dreams"
https://www.goodreads.com/author/show/7373118.Kim_Malone_Scott,Kim Malone Scott,4.09,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/29939161-radical-candor,"336 pages, Hardcover","37,822","2,994",Radical Candor: Be a Kickass Boss Without Losing Your Humanity
https://www.goodreads.com/author/show/53580.Debra_Fine,Debra Fine,3.46,Kindle $14.99,https://www.goodreads.com/book/show/93409.The_Fine_Art_of_Small_Talk,"240 pages, Hardcover","5,048",417,"The Fine Art of Small Talk: How to Start a Conversation, Keep It Going, Build Networking Skills and Leave a Positive Impression!"
https://www.goodreads.com/author/show/27533.Paul_D_Tieger,Paul D. Tieger,3.78,,https://www.goodreads.com/book/show/49051.Do_What_You_Are_,"386 pages, Paperback","5,378",309,Do What You Are : Discover the Perfect Career for You Through the Secrets of Personality Type
https://www.goodreads.com/author/show/2898360.Darren_Hardy,Darren Hardy,4.23,Kindle $11.99,https://www.goodreads.com/book/show/9420697-the-compound-effect,"162 pages, Kindle Edition","50,810","4,098","The Compound Effect: Jumpstart Your Income, Your Life, Your Success"
https://www.goodreads.com/author/show/4562105.Susan_Jeffers,Susan  Jeffers,4.01,Kindle $11.99,https://www.goodreads.com/book/show/653396.Feel_the_Fear_and_Do_It_Anyway,"240 pages, Paperback","32,871","1,516",Feel the Fear and Do It Anyway
https://www.goodreads.com/author/show/4409125.Josh_Kaufman,Josh Kaufman,3.46,Kindle $8.99,https://www.goodreads.com/book/show/16158493-the-first-20-hours,"288 pages, Hardcover","7,265",717,The First 20 Hours: How to Learn Anything...Fast
https://www.goodreads.com/author/show/711.Rick_Warren,Rick Warren,3.96,,https://www.goodreads.com/book/show/56495.The_Purpose_Driven_Life,"336 pages, Paperback","264,704","3,803",The Purpose Driven Life: What on Earth Am I Here for?
https://www.goodreads.com/author/show/5618463.Ed_Catmull,Ed Catmull,4.21,Kindle $14.99,https://www.goodreads.com/book/show/18077903-creativity-inc,"368 pages, Hardcover","87,689","5,292","Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration"
https://www.goodreads.com/author/show/425766.Sarah_Knight,Sarah Knight,3.42,Kindle $11.99,https://www.goodreads.com/book/show/26200068-the-life-changing-magic-of-not-giving-a-f-ck,"209 pages, Hardcover","36,010","3,492",The Life-Changing Magic of Not Giving a F*ck: How to Stop Spending Time You Don't Have with People You Don't Like Doing Things You Don't Want to Do
https://www.goodreads.com/author/show/11013376.Dana_K_White,Dana K. White,4.07,,https://www.goodreads.com/book/show/35540769-decluttering-at-the-speed-of-life,"240 pages, ebook","13,006","1,965",Decluttering at the Speed of Life: Winning Your Never-Ending Battle with Stuff
https://www.goodreads.com/author/show/19313.Peter_Walsh,Peter Walsh,3.79,Kindle $13.99,https://www.goodreads.com/book/show/34266.It_s_All_Too_Much,"230 pages, Hardcover","6,593",822,It's All Too Much: An Easy Plan for Living a Richer Life with Less Stuff
https://www.goodreads.com/author/show/8052.Pema_Ch_dr_n,Pema Chödrön,4.22,Kindle $13.99,https://www.goodreads.com/book/show/815715.Start_Where_You_Are,"176 pages, Paperback","12,508",501,Start Where You Are: A Guide to Compassionate Living
